,Unnamed: 0,Rank,Team,Change,Prior,Date,Division
9308,9,10,Colorado,,,2022-02-16,D1_WOMEN
9309,10,11,Texas,,,2022-02-16,D1_WOMEN
9310,11,12,Stanford,,,2022-02-16,D1_WOMEN
9311,12,13,Vermont,,,2022-02-16,D1_WOMEN
9312,13,14,Chicago,,,2022-02-16,D1_WOMEN
9313,14,15,Georgia,,,2022-02-16,D1_WOMEN
9314,15,16,UCLA,,,2022-02-16,D1_WOMEN
9315,16,17,Tufts,,,2022-02-16,D1_WOMEN
9316,17,18,Washington University,,,2022-02-16,D1_WOMEN
9317,18,19,Appalachian State,,,2022-02-16,D1_WOMEN
9318,19,20,Utah,,,2022-02-16,D1_WOMEN
9319,20,21,Duke,,,2022-02-16,D1_WOMEN
9320,21,22,Florida State,,,2022-02-16,D1_WOMEN
9321,22,23,Ohio,,,2022-02-16,D1_WOMEN
9322,23,24,Oregon,,,2022-02-16,D1_WOMEN
9323,24,25,Colorado College,,,2022-02-16,D1_WOMEN
9324,0,1,Carleton,-,1,2021-12-01,D1_WOMEN
9325,1,2,North Carolina,-,2,2021-12-01,D1_WOMEN
9326,2,3,Washington,-,3,2021-12-01,D1_WOMEN
9327,3,4,UC Santa Barbara,-,4,2021-12-01,D1_WOMEN
9328,4,5,UC San Diego,-,5,2021-12-01,D1_WOMEN
9329,5,6,Western Washington,-,6,2021-12-01,D1_WOMEN
9330,6,7,Pittsburgh,-,7,2021-12-01,D1_WOMEN
9331,7,8,Colorado,-,8,2021-12-01,D1_WOMEN
9332,8,9,UC Davis,-,9,2021-12-01,D1_WOMEN
9333,9,10,Texas,-,10,2021-12-01,D1_WOMEN
9334,10,11,Stanford,-,11,2021-12-01,D1_WOMEN
9335,11,12,Georgia,+2,14,2021-12-01,D1_WOMEN
9336,12,13,Vermont,-1,12,2021-12-01,D1_WOMEN
9337,13,14,UCLA,-1,13,2021-12-01,D1_WOMEN
9338,14,15,Tufts,-,15,2021-12-01,D1_WOMEN
9339,15,16,Washington University,-,16,2021-12-01,D1_WOMEN
9340,16,17,Virginia,-,17,2021-12-01,D1_WOMEN
9341,17,18,Chicago,-,18,2021-12-01,D1_WOMEN
9342,18,19,Appalachian State,-,19,2021-12-01,D1_WOMEN
9343,19,20,Utah,-,20,2021-12-01,D1_WOMEN
9344,20,21,Duke,-,21,2021-12-01,D1_WOMEN
9345,21,22,Michigan,-,22,2021-12-01,D1_WOMEN
9346,22,23,Ohio,+1,24,2021-12-01,D1_WOMEN
9347,23,24,Oregon,+1,25,2021-12-01,D1_WOMEN
9348,24,25,Colorado College,,-,2021-12-01,D1_WOMEN
9349,0,1,Carleton,-,1,2021-12-01,D1_WOMEN
9350,1,2,North Carolina,-,2,2021-12-01,D1_WOMEN
9351,2,3,Washington,-,3,2021-12-01,D1_WOMEN
9352,3,4,UC Santa Barbara,-,4,2021-12-01,D1_WOMEN
9353,4,5,UC San Diego,-,5,2021-12-01,D1_WOMEN
9354,5,6,Western Washington,+1,7,2021-12-01,D1_WOMEN
9355,6,7,Pittsburgh,+2,9,2021-12-01,D1_WOMEN
9356,7,8,Colorado,+2,10,2021-12-01,D1_WOMEN
9357,8,9,UC Davis,+6,15,2021-12-01,D1_WOMEN
9358,9,10,Texas,+1,11,2021-12-01,D1_WOMEN
9359,10,11,Stanford,-3,8,2021-12-01,D1_WOMEN
9360,11,12,Vermont,+2,14,2021-12-01,D1_WOMEN
9361,12,13,UCLA,-7,6,2021-12-01,D1_WOMEN
9362,13,14,Georgia,-2,12,2021-12-01,D1_WOMEN
9363,14,15,Tufts,-2,13,2021-12-01,D1_WOMEN
9364,15,16,Washington University,,-,2021-12-01,D1_WOMEN
9365,16,17,Virginia,-1,16,2021-12-01,D1_WOMEN
9366,17,18,Chicago,-1,17,2021-12-01,D1_WOMEN
9367,18,19,Appalachian State,-1,18,2021-12-01,D1_WOMEN
9368,19,20,Utah,-1,19,2021-12-01,D1_WOMEN
9369,20,21,Duke,-1,20,2021-12-01,D1_WOMEN
9370,21,22,Michigan,-,22,2021-12-01,D1_WOMEN
9371,22,23,Georgia Tech,-,23,2021-12-01,D1_WOMEN
9372,23,24,Ohio,-3,21,2021-12-01,D1_WOMEN
9373,24,25,Oregon,-1,24,2021-12-01,D1_WOMEN
9374,0,1,Carleton,-,1,2021-12-01,D1_WOMEN
9375,1,2,North Carolina,-,2,2021-12-01,D1_WOMEN
9376,2,3,Washington,-,3,2021-12-01,D1_WOMEN
9377,3,4,UC Santa Barbara,-,4,2021-12-01,D1_WOMEN
9378,4,5,UC San Diego,-,5,2021-12-01,D1_WOMEN
9379,5,6,UCLA,-,6,2021-12-01,D1_WOMEN
9380,6,7,Western Washington,-,7,2021-12-01,D1_WOMEN
9381,7,8,Stanford,-,8,2021-12-01,D1_WOMEN
9382,8,9,Pittsburgh,-,9,2021-12-01,D1_WOMEN
9383,9,10,Colorado,-,10,2021-12-01,D1_WOMEN
9384,10,11,Texas,-,11,2021-12-01,D1_WOMEN
9385,11,12,Georgia,-,12,2021-12-01,D1_WOMEN
9386,12,13,Tufts,-,13,2021-12-01,D1_WOMEN
9387,13,14,Vermont,+1,15,2021-12-01,D1_WOMEN
9388,14,15,UC Davis,+1,16,2021-12-01,D1_WOMEN
9389,15,16,Virginia,+8,24,2021-12-01,D1_WOMEN
9390,16,17,Chicago,-3,14,2021-12-01,D1_WOMEN
9391,17,18,Appalachian State,-1,17,2021-12-01,D1_WOMEN
9392,18,19,Utah,+2,21,2021-12-01,D1_WOMEN
9393,19,20,Duke,-,20,2021-12-01,D1_WOMEN
9394,20,21,Ohio,+2,23,2021-12-01,D1_WOMEN
9395,21,22,Michigan,,-,2021-12-01,D1_WOMEN
9396,22,23,Georgia Tech,+2,25,2021-12-01,D1_WOMEN
9397,23,24,Oregon,-6,18,2021-12-01,D1_WOMEN
9398,24,25,Colorado College,,-,2021-12-01,D1_WOMEN
9399,0,1,Carleton,,,2021-12-01,D1_WOMEN
9400,1,2,North Carolina,,,2021-12-01,D1_WOMEN
9401,2,3,Washington,,,2021-12-01,D1_WOMEN
9402,3,4,UC Santa Barbara,,,2021-12-01,D1_WOMEN
9403,4,5,UC San Diego,,,2021-12-01,D1_WOMEN
9404,5,6,UCLA,,,2021-12-01,D1_WOMEN
9405,6,7,Western Washington,,,2021-12-01,D1_WOMEN
9406,7,8,Stanford,,,2021-12-01,D1_WOMEN
9407,8,9,Pittsburgh,,,2021-12-01,D1_WOMEN
9408,9,10,Colorado,,,2021-12-01,D1_WOMEN
9409,10,11,Texas,,,2021-12-01,D1_WOMEN
9410,11,12,Georgia,,,2021-12-01,D1_WOMEN
9411,12,13,Tufts,,,2021-12-01,D1_WOMEN
9412,13,14,Chicago,,,2021-12-01,D1_WOMEN
9413,14,15,Vermont,,,2021-12-01,D1_WOMEN
9414,15,16,UC Davis,,,2021-12-01,D1_WOMEN
9415,16,17,Appalachian State,,,2021-12-01,D1_WOMEN
9416,17,18,Oregon,,,2021-12-01,D1_WOMEN
9417,18,19,UNC Wilmington,,,2021-12-01,D1_WOMEN
9418,19,20,Duke,,,2021-12-01,D1_WOMEN
9419,20,21,Utah,,,2021-12-01,D1_WOMEN
9420,21,22,NC State,,,2021-12-01,D1_WOMEN
9421,22,23,Ohio,,,2021-12-01,D1_WOMEN
9422,23,24,Virginia,,,2021-12-01,D1_WOMEN
9423,24,25,Georgia Tech,,,2021-12-01,D1_WOMEN
9424,0,1,Carleton,-,1,2020-03-18,D1_WOMEN
9425,1,2,North Carolina,-,2,2020-03-18,D1_WOMEN
9426,2,3,Tufts,-,3,2020-03-18,D1_WOMEN
9427,3,4,Stanford,+2,6,2020-03-18,D1_WOMEN
9428,4,5,UC San Diego,-,5,2020-03-18,D1_WOMEN
9429,5,6,Washington,+4,10,2020-03-18,D1_WOMEN
9430,6,7,UCLA,+1,8,2020-03-18,D1_WOMEN
9431,7,8,UC Santa Barbara,-4,4,2020-03-18,D1_WOMEN
9432,8,9,Western Washington,-2,7,2020-03-18,D1_WOMEN
9433,9,10,Northeastern,+1,11,2020-03-18,D1_WOMEN
9434,10,11,Georgia Tech,+1,12,2020-03-18,D1_WOMEN
9435,11,12,Pittsburgh,+1,13,2020-03-18,D1_WOMEN
9436,12,13,Ohio State,+1,14,2020-03-18,D1_WOMEN
9437,13,14,Dartmouth,+1,15,2020-03-18,D1_WOMEN
9438,14,15,Virginia,+1,16,2020-03-18,D1_WOMEN
9439,15,16,Colorado,+4,20,2020-03-18,D1_WOMEN
9440,16,17,British Columbia,-8,9,2020-03-18,D1_WOMEN
9441,17,18,Vermont,-1,17,2020-03-18,D1_WOMEN
9442,18,19,Wisconsin,-1,18,2020-03-18,D1_WOMEN
9443,19,20,Texas,+1,21,2020-03-18,D1_WOMEN
9444,20,21,Minnesota,,-,2020-03-18,D1_WOMEN
9445,21,22,California,-3,19,2020-03-18,D1_WOMEN
9446,22,23,Florida,-1,22,2020-03-18,D1_WOMEN
9447,23,24,UC Davis,-1,23,2020-03-18,D1_WOMEN
9448,24,25,South Carolina,-1,24,2020-03-18,D1_WOMEN
9449,0,1,Carleton,-,1,2020-03-18,D1_WOMEN
9450,1,2,North Carolina,-,2,2020-03-18,D1_WOMEN
9451,2,3,Tufts,-,3,2020-03-18,D1_WOMEN
9452,3,4,UC Santa Barbara,-,4,2020-03-18,D1_WOMEN
9453,4,5,UC San Diego,-,5,2020-03-18,D1_WOMEN
9454,5,6,Stanford,-,6,2020-03-18,D1_WOMEN
9455,6,7,Western Washington,-,7,2020-03-18,D1_WOMEN
9456,7,8,UCLA,-,8,2020-03-18,D1_WOMEN
9457,8,9,British Columbia,-,9,2020-03-18,D1_WOMEN
9458,9,10,Washington,-,10,2020-03-18,D1_WOMEN
9459,10,11,Northeastern,-,11,2020-03-18,D1_WOMEN
9460,11,12,Georgia Tech,-,12,2020-03-18,D1_WOMEN
9461,12,13,Pittsburgh,-,13,2020-03-18,D1_WOMEN
9462,13,14,Ohio State,-,14,2020-03-18,D1_WOMEN
9463,14,15,Dartmouth,-,15,2020-03-18,D1_WOMEN
9464,15,16,Virginia,-,16,2020-03-18,D1_WOMEN
9465,16,17,Vermont,-,17,2020-03-18,D1_WOMEN
9466,17,18,Wisconsin,-,18,2020-03-18,D1_WOMEN
9467,18,19,California,-,19,2020-03-18,D1_WOMEN
9468,19,20,Colorado,-,20,2020-03-18,D1_WOMEN
9469,20,21,Texas,-,21,2020-03-18,D1_WOMEN
9470,21,22,Florida,-,22,2020-03-18,D1_WOMEN
9471,22,23,UC Davis,-,23,2020-03-18,D1_WOMEN
9472,23,24,South Carolina,-,24,2020-03-18,D1_WOMEN
9473,24,25,Michigan,-,25,2020-03-18,D1_WOMEN
9474,0,1,Carleton,-,1,2020-03-18,D1_WOMEN
9475,1,2,North Carolina,-,2,2020-03-18,D1_WOMEN
9476,2,3,Tufts,-,3,2020-03-18,D1_WOMEN
9477,3,4,UC Santa Barbara,-,4,2020-03-18,D1_WOMEN
9478,4,5,UC San Diego,-,5,2020-03-18,D1_WOMEN
9479,5,6,Stanford,+1,7,2020-03-18,D1_WOMEN
9480,6,7,Western Washington,+1,8,2020-03-18,D1_WOMEN
9481,7,8,UCLA,+2,10,2020-03-18,D1_WOMEN
9482,8,9,British Columbia,+2,11,2020-03-18,D1_WOMEN
9483,9,10,Washington,+3,13,2020-03-18,D1_WOMEN
9484,10,11,Northeastern,+3,14,2020-03-18,D1_WOMEN
9485,11,12,Georgia Tech,+6,18,2020-03-18,D1_WOMEN
9486,12,13,Pittsburgh,,-,2020-03-18,D1_WOMEN
9487,13,14,Ohio State,-8,6,2020-03-18,D1_WOMEN
9488,14,15,Dartmouth,-6,9,2020-03-18,D1_WOMEN
9489,15,16,Virginia,+6,22,2020-03-18,D1_WOMEN
9490,16,17,Vermont,-5,12,2020-03-18,D1_WOMEN
9491,17,18,Wisconsin,-3,15,2020-03-18,D1_WOMEN
9492,18,19,California,-3,16,2020-03-18,D1_WOMEN
9493,19,20,Colorado,-3,17,2020-03-18,D1_WOMEN
9494,20,21,Texas,-2,19,2020-03-18,D1_WOMEN
9495,21,22,Florida,-2,20,2020-03-18,D1_WOMEN
9496,22,23,UC Davis,-,23,2020-03-18,D1_WOMEN
9497,23,24,South Carolina,-,24,2020-03-18,D1_WOMEN
9498,24,25,Michigan,,-,2020-03-18,D1_WOMEN
9499,0,1,Carleton,-,1,2020-03-18,D1_WOMEN
9500,1,2,North Carolina,-,2,2020-03-18,D1_WOMEN
9501,2,3,Tufts,-,3,2020-03-18,D1_WOMEN
9502,3,4,UC Santa Barbara,+7,11,2020-03-18,D1_WOMEN
9503,4,5,UC San Diego,+2,7,2020-03-18,D1_WOMEN
9504,5,6,Ohio State,-2,4,2020-03-18,D1_WOMEN
9505,6,7,Stanford,+10,17,2020-03-18,D1_WOMEN
9506,7,8,Western Washington,-2,6,2020-03-18,D1_WOMEN
9507,8,9,Dartmouth,-1,8,2020-03-18,D1_WOMEN
9508,9,10,UCLA,-1,9,2020-03-18,D1_WOMEN
9509,10,11,British Columbia,-1,10,2020-03-18,D1_WOMEN
9510,11,12,Vermont,-,12,2020-03-18,D1_WOMEN
9511,12,13,Washington,-,13,2020-03-18,D1_WOMEN
9512,13,14,Northeastern,-,14,2020-03-18,D1_WOMEN
9513,14,15,Wisconsin,-,15,2020-03-18,D1_WOMEN
9514,15,16,California,+9,25,2020-03-18,D1_WOMEN
9515,16,17,Colorado,-12,5,2020-03-18,D1_WOMEN
9516,17,18,Georgia Tech,-,18,2020-03-18,D1_WOMEN
9517,18,19,Texas,-3,16,2020-03-18,D1_WOMEN
9518,19,20,Florida,-1,19,2020-03-18,D1_WOMEN
9519,20,21,Northwestern,-1,20,2020-03-18,D1_WOMEN
9520,21,22,Virginia,-,22,2020-03-18,D1_WOMEN
9521,22,23,UC Davis,-,23,2020-03-18,D1_WOMEN
9522,23,24,South Carolina,-,24,2020-03-18,D1_WOMEN
9523,24,25,Brigham Young,,-,2020-03-18,D1_WOMEN
9524,0,1,Carleton,-,1,2020-03-18,D1_WOMEN
9525,1,2,North Carolina,-,2,2020-03-18,D1_WOMEN
9526,2,3,Tufts,+3,6,2020-03-18,D1_WOMEN
9527,3,4,Ohio State,-1,3,2020-03-18,D1_WOMEN
9528,4,5,Colorado,-1,4,2020-03-18,D1_WOMEN
9529,5,6,Western Washington,-1,5,2020-03-18,D1_WOMEN
9530,6,7,UC San Diego,-,7,2020-03-18,D1_WOMEN
9531,7,8,Dartmouth,-,8,2020-03-18,D1_WOMEN
9532,8,9,UCLA,-,9,2020-03-18,D1_WOMEN
9533,9,10,British Columbia,-,10,2020-03-18,D1_WOMEN
9534,10,11,UC Santa Barbara,-,11,2020-03-18,D1_WOMEN
9535,11,12,Vermont,-,12,2020-03-18,D1_WOMEN
9536,12,13,Washington,-,13,2020-03-18,D1_WOMEN
9537,13,14,Northeastern,-,14,2020-03-18,D1_WOMEN
9538,14,15,Wisconsin,-,15,2020-03-18,D1_WOMEN
9539,15,16,Texas,+1,17,2020-03-18,D1_WOMEN
9540,16,17,Stanford,+1,18,2020-03-18,D1_WOMEN
9541,17,18,Georgia Tech,,-,2020-03-18,D1_WOMEN
9542,18,19,Florida,-,19,2020-03-18,D1_WOMEN
9543,19,20,Northwestern,-,20,2020-03-18,D1_WOMEN
9544,20,21,Utah,-,21,2020-03-18,D1_WOMEN
9545,21,22,Virginia,,-,2020-03-18,D1_WOMEN
9546,22,23,UC Davis,-1,22,2020-03-18,D1_WOMEN
9547,23,24,South Carolina,-1,23,2020-03-18,D1_WOMEN
9548,24,25,California,-1,24,2020-03-18,D1_WOMEN
9549,0,1,Carleton,-,1,2020-03-18,D1_WOMEN
9550,1,2,North Carolina,-,2,2020-03-18,D1_WOMEN
9551,2,3,Ohio State,-,3,2020-03-18,D1_WOMEN
9552,3,4,Colorado,-,4,2020-03-18,D1_WOMEN
9553,4,5,Western Washington,-,5,2020-03-18,D1_WOMEN
9554,5,6,Tufts,-,6,2020-03-18,D1_WOMEN
9555,6,7,UC San Diego,-,7,2020-03-18,D1_WOMEN
9556,7,8,Dartmouth,-,8,2020-03-18,D1_WOMEN
9557,8,9,UCLA,-,9,2020-03-18,D1_WOMEN
9558,9,10,British Columbia,-,10,2020-03-18,D1_WOMEN
9559,10,11,UC Santa Barbara,-,11,2020-03-18,D1_WOMEN
9560,11,12,Vermont,-,12,2020-03-18,D1_WOMEN
9561,12,13,Washington,-,13,2020-03-18,D1_WOMEN
9562,13,14,Northeastern,-,14,2020-03-18,D1_WOMEN
9563,14,15,Wisconsin,-,15,2020-03-18,D1_WOMEN
9564,15,16,Georgia,-,16,2020-03-18,D1_WOMEN
9565,16,17,Texas,-,17,2020-03-18,D1_WOMEN
9566,17,18,Stanford,-,18,2020-03-18,D1_WOMEN
9567,18,19,Florida,-,19,2020-03-18,D1_WOMEN
9568,19,20,Northwestern,-,20,2020-03-18,D1_WOMEN
9569,20,21,Utah,-,21,2020-03-18,D1_WOMEN
9570,21,22,UC Davis,-,22,2020-03-18,D1_WOMEN
9571,22,23,South Carolina,-,23,2020-03-18,D1_WOMEN
9572,23,24,California,-,24,2020-03-18,D1_WOMEN
9573,24,25,Minnesota,-,25,2020-03-18,D1_WOMEN
9574,0,1,Carleton,-,1,2020-03-18,D1_WOMEN
9575,1,2,North Carolina,-,2,2020-03-18,D1_WOMEN
9576,2,3,Ohio State,-,3,2020-03-18,D1_WOMEN
9577,3,4,Colorado,-,4,2020-03-18,D1_WOMEN
9578,4,5,Western Washington,-,5,2020-03-18,D1_WOMEN
9579,5,6,Tufts,-,6,2020-03-18,D1_WOMEN
9580,6,7,UC San Diego,+1,8,2020-03-18,D1_WOMEN
9581,7,8,Dartmouth,-1,7,2020-03-18,D1_WOMEN
9582,8,9,UCLA,+1,10,2020-03-18,D1_WOMEN
9583,9,10,British Columbia,+1,11,2020-03-18,D1_WOMEN
9584,10,11,UC Santa Barbara,+6,17,2020-03-18,D1_WOMEN
9585,11,12,Vermont,+4,16,2020-03-18,D1_WOMEN
9586,12,13,Washington,-4,9,2020-03-18,D1_WOMEN
9587,13,14,Northeastern,-1,13,2020-03-18,D1_WOMEN
9588,14,15,Wisconsin,-3,12,2020-03-18,D1_WOMEN
9589,15,16,Georgia,-2,14,2020-03-18,D1_WOMEN
9590,16,17,Texas,+1,18,2020-03-18,D1_WOMEN
9591,17,18,Stanford,+1,19,2020-03-18,D1_WOMEN
9592,18,19,Florida,+2,21,2020-03-18,D1_WOMEN
9593,19,20,Northwestern,,-,2020-03-18,D1_WOMEN
9594,20,21,Utah,-1,20,2020-03-18,D1_WOMEN
9595,21,22,UC Davis,,-,2020-03-18,D1_WOMEN
9596,22,23,South Carolina,-1,22,2020-03-18,D1_WOMEN
9597,23,24,California,-1,23,2020-03-18,D1_WOMEN
9598,24,25,Minnesota,-1,24,2020-03-18,D1_WOMEN
9599,0,1,Carleton,-,1,2020-03-18,D1_WOMEN
9600,1,2,North Carolina,-,2,2020-03-18,D1_WOMEN
9601,2,3,Ohio State,-,3,2020-03-18,D1_WOMEN
9602,3,4,Colorado,-,4,2020-03-18,D1_WOMEN
9603,4,5,Western Washington,-,5,2020-03-18,D1_WOMEN
9604,5,6,Tufts,-,6,2020-03-18,D1_WOMEN
9605,6,7,Dartmouth,-,7,2020-03-18,D1_WOMEN
9606,7,8,UC San Diego,-,8,2020-03-18,D1_WOMEN
9607,8,9,Washington,-,9,2020-03-18,D1_WOMEN
9608,9,10,UCLA,-,10,2020-03-18,D1_WOMEN
9609,10,11,British Columbia,+1,12,2020-03-18,D1_WOMEN
9610,11,12,Wisconsin,+1,13,2020-03-18,D1_WOMEN
9611,12,13,Northeastern,+1,14,2020-03-18,D1_WOMEN
9612,13,14,Georgia,-3,11,2020-03-18,D1_WOMEN
9613,14,15,Cal Poly SLO,-,15,2020-03-18,D1_WOMEN
9614,15,16,Vermont,-,16,2020-03-18,D1_WOMEN
9615,16,17,UC Santa Barbara,-,17,2020-03-18,D1_WOMEN
9616,17,18,Texas,-,18,2020-03-18,D1_WOMEN
9617,18,19,Stanford,-,19,2020-03-18,D1_WOMEN
9618,19,20,Utah,-,20,2020-03-18,D1_WOMEN
9619,20,21,Florida,,-,2020-03-18,D1_WOMEN
9620,21,22,South Carolina,-1,21,2020-03-18,D1_WOMEN
9621,22,23,California,-1,22,2020-03-18,D1_WOMEN
9622,23,24,Minnesota,-1,23,2020-03-18,D1_WOMEN
9623,24,25,Pittsburgh,-1,24,2020-03-18,D1_WOMEN
9624,0,1,Carleton,-,1,2020-03-18,D1_WOMEN
9625,1,2,North Carolina,-,2,2020-03-18,D1_WOMEN
9626,2,3,Ohio State,-,3,2020-03-18,D1_WOMEN
9627,3,4,Colorado,-,4,2020-03-18,D1_WOMEN
9628,4,5,Western Washington,-,5,2020-03-18,D1_WOMEN
9629,5,6,Tufts,-,6,2020-03-18,D1_WOMEN
9630,6,7,Dartmouth,-,7,2020-03-18,D1_WOMEN
9631,7,8,UC San Diego,-,8,2020-03-18,D1_WOMEN
9632,8,9,Washington,-,9,2020-03-18,D1_WOMEN
9633,9,10,UCLA,-,10,2020-03-18,D1_WOMEN
9634,10,11,Georgia,-,11,2020-03-18,D1_WOMEN
9635,11,12,British Columbia,-,12,2020-03-18,D1_WOMEN
9636,12,13,Wisconsin,-,13,2020-03-18,D1_WOMEN
9637,13,14,Northeastern,-,14,2020-03-18,D1_WOMEN
9638,14,15,Cal Poly SLO,-,15,2020-03-18,D1_WOMEN
9639,15,16,Vermont,-,16,2020-03-18,D1_WOMEN
9640,16,17,UC Santa Barbara,-,17,2020-03-18,D1_WOMEN
9641,17,18,Texas,-,18,2020-03-18,D1_WOMEN
9642,18,19,Stanford,-,19,2020-03-18,D1_WOMEN
9643,19,20,Utah,-,20,2020-03-18,D1_WOMEN
9644,20,21,South Carolina,-,21,2020-03-18,D1_WOMEN
9645,21,22,California,-,22,2020-03-18,D1_WOMEN
9646,22,23,Minnesota,-,23,2020-03-18,D1_WOMEN
9647,23,24,Pittsburgh,-,24,2020-03-18,D1_WOMEN
9648,24,25,Oregon,-,25,2020-03-18,D1_WOMEN
9649,0,1,Carleton,,,2020-03-18,D1_WOMEN
9650,1,2,North Carolina,,,2020-03-18,D1_WOMEN
9651,2,3,Ohio State,,,2020-03-18,D1_WOMEN
9652,3,4,Colorado,,,2020-03-18,D1_WOMEN
9653,4,5,Western Washington,,,2020-03-18,D1_WOMEN
9654,5,6,Tufts,,,2020-03-18,D1_WOMEN
9655,6,7,Dartmouth,,,2020-03-18,D1_WOMEN
9656,7,8,UC San Diego,,,2020-03-18,D1_WOMEN
9657,8,9,Washington,,,2020-03-18,D1_WOMEN
9658,9,10,UCLA,,,2020-03-18,D1_WOMEN
9659,10,11,Georgia,,,2020-03-18,D1_WOMEN
9660,11,12,British Columbia,,,2020-03-18,D1_WOMEN
9661,12,13,Wisconsin,,,2020-03-18,D1_WOMEN
9662,13,14,Northeastern,,,2020-03-18,D1_WOMEN
9663,14,15,Cal Poly SLO,,,2020-03-18,D1_WOMEN
9664,15,16,Vermont,,,2020-03-18,D1_WOMEN
9665,16,17,UC Santa Barbara,,,2020-03-18,D1_WOMEN
9666,17,18,Texas,,,2020-03-18,D1_WOMEN
9667,18,19,Stanford,,,2020-03-18,D1_WOMEN
9668,19,20,Utah,,,2020-03-18,D1_WOMEN
9669,20,21,South Carolina,,,2020-03-18,D1_WOMEN
9670,21,22,California,,,2020-03-18,D1_WOMEN
9671,22,23,Minnesota,,,2020-03-18,D1_WOMEN
9672,23,24,Pittsburgh,,,2020-03-18,D1_WOMEN
9673,24,25,Oregon,,,2020-03-18,D1_WOMEN
9674,0,1,UC San Diego,+1,2,2019-06-07,D1_WOMEN
9675,1,2,Dartmouth,+4,6,2019-06-07,D1_WOMEN
9676,2,3,North Carolina,-,3,2019-06-07,D1_WOMEN
9677,3,4,Ohio State,-3,1,2019-06-07,D1_WOMEN
9678,4,5,Carleton,-1,4,2019-06-07,D1_WOMEN
9679,5,6,Western Washington,-1,5,2019-06-07,D1_WOMEN
9680,6,7,UC Santa Barbara,-,7,2019-06-07,D1_WOMEN
9681,7,8,Wisconsin,+2,10,2019-06-07,D1_WOMEN
9682,8,9,Texas,-1,8,2019-06-07,D1_WOMEN
9683,9,10,Minnesota,+2,12,2019-06-07,D1_WOMEN
9684,10,11,Colorado,+2,13,2019-06-07,D1_WOMEN
9685,11,12,UCLA,+2,14,2019-06-07,D1_WOMEN
9686,12,13,Oregon,+6,19,2019-06-07,D1_WOMEN
9687,13,14,British Columbia,+6,20,2019-06-07,D1_WOMEN
9688,14,15,Georgia,+9,24,2019-06-07,D1_WOMEN
9689,15,16,Tufts,-7,9,2019-06-07,D1_WOMEN
9690,16,17,Northeastern,-6,11,2019-06-07,D1_WOMEN
9691,17,18,Cal Poly SLO,-3,15,2019-06-07,D1_WOMEN
9692,18,19,Stanford,-3,16,2019-06-07,D1_WOMEN
9693,19,20,Pittsburgh,-3,17,2019-06-07,D1_WOMEN
9694,20,21,Washington,-3,18,2019-06-07,D1_WOMEN
9695,21,22,Clemson,-1,21,2019-06-07,D1_WOMEN
9696,22,23,UNC Wilmington,-1,22,2019-06-07,D1_WOMEN
9697,23,24,South Carolina,-1,23,2019-06-07,D1_WOMEN
9698,24,25,Northwestern,,-,2019-06-07,D1_WOMEN
9699,0,1,Ohio State,-,1,2019-06-07,D1_WOMEN
9700,1,2,UC San Diego,-,2,2019-06-07,D1_WOMEN
9701,2,3,North Carolina,-,3,2019-06-07,D1_WOMEN
9702,3,4,Carleton,-,4,2019-06-07,D1_WOMEN
9703,4,5,Western Washington,-,5,2019-06-07,D1_WOMEN
9704,5,6,Dartmouth,-,6,2019-06-07,D1_WOMEN
9705,6,7,UC Santa Barbara,-,7,2019-06-07,D1_WOMEN
9706,7,8,Texas,-,8,2019-06-07,D1_WOMEN
9707,8,9,Tufts,-,9,2019-06-07,D1_WOMEN
9708,9,10,Wisconsin,-,10,2019-06-07,D1_WOMEN
9709,10,11,Northeastern,-,11,2019-06-07,D1_WOMEN
9710,11,12,Minnesota,-,12,2019-06-07,D1_WOMEN
9711,12,13,Colorado,-,13,2019-06-07,D1_WOMEN
9712,13,14,UCLA,-,14,2019-06-07,D1_WOMEN
9713,14,15,Cal Poly SLO,-,15,2019-06-07,D1_WOMEN
9714,15,16,Stanford,-,16,2019-06-07,D1_WOMEN
9715,16,17,Pittsburgh,-,17,2019-06-07,D1_WOMEN
9716,17,18,Washington,-,18,2019-06-07,D1_WOMEN
9717,18,19,Oregon,-,19,2019-06-07,D1_WOMEN
9718,19,20,British Columbia,-,20,2019-06-07,D1_WOMEN
9719,20,21,Clemson,-,21,2019-06-07,D1_WOMEN
9720,21,22,UNC Wilmington,-,22,2019-06-07,D1_WOMEN
9721,22,23,South Carolina,-,23,2019-06-07,D1_WOMEN
9722,23,24,Georgia,-,24,2019-06-07,D1_WOMEN
9723,24,25,Utah,-,25,2019-06-07,D1_WOMEN
9724,0,1,Ohio State,-,1,2019-06-07,D1_WOMEN
9725,1,2,UC San Diego,-,2,2019-06-07,D1_WOMEN
9726,2,3,North Carolina,+1,4,2019-06-07,D1_WOMEN
9727,3,4,Carleton,+1,5,2019-06-07,D1_WOMEN
9728,4,5,Western Washington,+1,6,2019-06-07,D1_WOMEN
9729,5,6,Dartmouth,+1,7,2019-06-07,D1_WOMEN
9730,6,7,UC Santa Barbara,+1,8,2019-06-07,D1_WOMEN
9731,7,8,Texas,+1,9,2019-06-07,D1_WOMEN
9732,8,9,Tufts,+4,13,2019-06-07,D1_WOMEN
9733,9,10,Wisconsin,+5,15,2019-06-07,D1_WOMEN
9734,10,11,Northeastern,+3,14,2019-06-07,D1_WOMEN
