thrower,origin_x,origin_y,receiver,destination_x,destination_y,blocker,throwaway,callahan,drop,block,goal,score,time_left,motion,home_players,away_players,home_score,away_score,game_id,quarter_id
tpoletto,-9.84,36.11,wbrandt,9.47,46.09,,False,False,False,False,False,11-11,120,motion,"['mzetsch', 'tdynes', 'nphillips', 'jvenegas', 'jfella', 'nhutton', 'crae']","['wbrandt', 'bvohnoutk', 'nvogt', 'cjurek', 'jklane', 'aroy', 'tpoletto']",11,11,2021-08-15-MIN-IND,Q2
wbrandt,9.47,46.09,tpoletto,7.65,52.71,,False,False,False,False,False,11-11,120,motion,"['mzetsch', 'tdynes', 'nphillips', 'jvenegas', 'jfella', 'nhutton', 'crae']","['wbrandt', 'bvohnoutk', 'nvogt', 'cjurek', 'jklane', 'aroy', 'tpoletto']",11,11,2021-08-15-MIN-IND,Q2
tpoletto,7.65,52.71,bvohnoutk,6.12,61.09,,False,False,False,False,False,11-11,120,motion,"['mzetsch', 'tdynes', 'nphillips', 'jvenegas', 'jfella', 'nhutton', 'crae']","['wbrandt', 'bvohnoutk', 'nvogt', 'cjurek', 'jklane', 'aroy', 'tpoletto']",11,11,2021-08-15-MIN-IND,Q2
bvohnoutk,6.12,61.09,tpoletto,12.24,65.46,,False,False,False,False,False,11-11,120,motion,"['mzetsch', 'tdynes', 'nphillips', 'jvenegas', 'jfella', 'nhutton', 'crae']","['wbrandt', 'bvohnoutk', 'nvogt', 'cjurek', 'jklane', 'aroy', 'tpoletto']",11,11,2021-08-15-MIN-IND,Q2
tpoletto,12.24,65.46,aroy,-3.72,49.66,,False,False,False,False,False,11-11,120,motion,"['mzetsch', 'tdynes', 'nphillips', 'jvenegas', 'jfella', 'nhutton', 'crae']","['wbrandt', 'bvohnoutk', 'nvogt', 'cjurek', 'jklane', 'aroy', 'tpoletto']",11,11,2021-08-15-MIN-IND,Q2
aroy,-3.72,49.66,jklane,-14.29,58.17,,False,False,False,False,False,11-11,120,motion,"['mzetsch', 'tdynes', 'nphillips', 'jvenegas', 'jfella', 'nhutton', 'crae']","['wbrandt', 'bvohnoutk', 'nvogt', 'cjurek', 'jklane', 'aroy', 'tpoletto']",11,11,2021-08-15-MIN-IND,Q2
jklane,-14.29,58.17,aroy,-6.49,53.15,,False,False,False,False,False,11-11,120,motion,"['mzetsch', 'tdynes', 'nphillips', 'jvenegas', 'jfella', 'nhutton', 'crae']","['wbrandt', 'bvohnoutk', 'nvogt', 'cjurek', 'jklane', 'aroy', 'tpoletto']",11,11,2021-08-15-MIN-IND,Q2
aroy,-6.49,53.15,jklane,-14.5,58.1,,False,False,False,False,False,11-11,120,motion,"['mzetsch', 'tdynes', 'nphillips', 'jvenegas', 'jfella', 'nhutton', 'crae']","['wbrandt', 'bvohnoutk', 'nvogt', 'cjurek', 'jklane', 'aroy', 'tpoletto']",11,11,2021-08-15-MIN-IND,Q2
jklane,-14.5,58.1,aroy,-19.68,62.54,,False,False,False,False,False,11-11,120,motion,"['mzetsch', 'tdynes', 'nphillips', 'jvenegas', 'jfella', 'nhutton', 'crae']","['wbrandt', 'bvohnoutk', 'nvogt', 'cjurek', 'jklane', 'aroy', 'tpoletto']",11,11,2021-08-15-MIN-IND,Q2
aroy,-19.68,62.54,jklane,-14.58,65.82,,False,False,False,False,False,11-11,120,motion,"['mzetsch', 'tdynes', 'nphillips', 'jvenegas', 'jfella', 'nhutton', 'crae']","['wbrandt', 'bvohnoutk', 'nvogt', 'cjurek', 'jklane', 'aroy', 'tpoletto']",11,11,2021-08-15-MIN-IND,Q2
jklane,-14.58,65.82,nvogt,-21.13,71.5,,False,False,False,False,False,11-11,120,motion,"['mzetsch', 'tdynes', 'nphillips', 'jvenegas', 'jfella', 'nhutton', 'crae']","['wbrandt', 'bvohnoutk', 'nvogt', 'cjurek', 'jklane', 'aroy', 'tpoletto']",11,11,2021-08-15-MIN-IND,Q2
nvogt,-21.13,71.5,jklane,-16.91,72.3,,False,False,False,False,False,11-11,120,motion,"['mzetsch', 'tdynes', 'nphillips', 'jvenegas', 'jfella', 'nhutton', 'crae']","['wbrandt', 'bvohnoutk', 'nvogt', 'cjurek', 'jklane', 'aroy', 'tpoletto']",11,11,2021-08-15-MIN-IND,Q2
jklane,-16.91,72.3,nvogt,-21.5,87.01,,False,False,False,False,False,11-11,120,motion,"['mzetsch', 'tdynes', 'nphillips', 'jvenegas', 'jfella', 'nhutton', 'crae']","['wbrandt', 'bvohnoutk', 'nvogt', 'cjurek', 'jklane', 'aroy', 'tpoletto']",11,11,2021-08-15-MIN-IND,Q2
nvogt,-21.5,87.01,jklane,-20.48,80.31,,False,False,False,False,False,11-11,120,motion,"['mzetsch', 'tdynes', 'nphillips', 'jvenegas', 'jfella', 'nhutton', 'crae']","['wbrandt', 'bvohnoutk', 'nvogt', 'cjurek', 'jklane', 'aroy', 'tpoletto']",11,11,2021-08-15-MIN-IND,Q2
jklane,-20.48,80.31,wbrandt,20.69,106.96,,False,False,False,False,True,11-12,120,motion,"['mzetsch', 'tdynes', 'nphillips', 'jvenegas', 'jfella', 'nhutton', 'crae']","['wbrandt', 'bvohnoutk', 'nvogt', 'cjurek', 'jklane', 'aroy', 'tpoletto']",11,12,2021-08-15-MIN-IND,Q2
xpayne,4.91,10.97,tcarpente,2.18,27.88,,False,False,False,False,False,11-12,60,pull,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'ddeclerck', 'nvogt', 'cmccutche', 'cjurek', 'bvohnoutk', 'bmatis']",11,12,2021-08-15-MIN-IND,Q2
tcarpente,2.18,27.88,ljacobs,0.06,33.34,,False,False,False,False,False,11-12,60,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'ddeclerck', 'nvogt', 'cmccutche', 'cjurek', 'bvohnoutk', 'bmatis']",11,12,2021-08-15-MIN-IND,Q2
ljacobs,0.06,33.34,rgross,-15.96,39.61,,False,False,False,False,False,11-12,60,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'ddeclerck', 'nvogt', 'cmccutche', 'cjurek', 'bvohnoutk', 'bmatis']",11,12,2021-08-15-MIN-IND,Q2
rgross,-15.96,39.61,kromard,-9.48,48.47,,False,False,False,False,False,11-12,60,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'ddeclerck', 'nvogt', 'cmccutche', 'cjurek', 'bvohnoutk', 'bmatis']",11,12,2021-08-15-MIN-IND,Q2
kromard,-9.48,48.47,tcarpente,-8.33,55.15,,False,False,False,False,False,11-12,60,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'ddeclerck', 'nvogt', 'cmccutche', 'cjurek', 'bvohnoutk', 'bmatis']",11,12,2021-08-15-MIN-IND,Q2
tcarpente,-8.33,55.15,ljacobs,2.11,90.81,,False,False,False,False,False,11-12,60,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'ddeclerck', 'nvogt', 'cmccutche', 'cjurek', 'bvohnoutk', 'bmatis']",11,12,2021-08-15-MIN-IND,Q2
ljacobs,2.11,90.81,lconiaris,-13.17,105.0,,False,False,False,False,True,12-12,60,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['jkittlese', 'ddeclerck', 'nvogt', 'cmccutche', 'cjurek', 'bvohnoutk', 'bmatis']",12,12,2021-08-15-MIN-IND,Q2
aroy,0.0,40.0,,-0.15,73.68,jvenegas,True,False,False,False,False,12-12,35,pull,"['jfella', 'xpayne', 'chardesty', 'ahamilton', 'jvenegas', 'cbrock', 'nhutton']","['aroy', 'jklane', 'tpoletto', 'wbrandt', 'pkrenik', 'nvogt', 'bbergmeie']",12,12,2021-08-15-MIN-IND,Q2
chardesty,-15.49,39.81,nhutton,6.13,40.09,,False,False,False,False,False,12-12,35,turnover,"['jfella', 'xpayne', 'chardesty', 'ahamilton', 'jvenegas', 'cbrock', 'nhutton']","['aroy', 'jklane', 'tpoletto', 'wbrandt', 'pkrenik', 'nvogt', 'bbergmeie']",12,12,2021-08-15-MIN-IND,Q2
nhutton,6.13,40.09,jvenegas,1.02,113.52,,False,False,False,False,True,13-12,35,motion,"['jfella', 'xpayne', 'chardesty', 'ahamilton', 'jvenegas', 'cbrock', 'nhutton']","['aroy', 'jklane', 'tpoletto', 'wbrandt', 'pkrenik', 'nvogt', 'bbergmeie']",13,12,2021-08-15-MIN-IND,Q2
aroy,-16.4,39.32,jklane,2.25,43.1,,False,False,False,False,False,13-12,16,pull,"['jfella', 'chardesty', 'rgross', 'cbrock', 'mzetsch', 'kromard', 'xpayne']","['bvohnoutk', 'wbrandt', 'jklane', 'aroy', 'nvogt', 'tpoletto', 'cjurek']",13,12,2021-08-15-MIN-IND,Q2
jklane,2.25,43.1,tpoletto,14.2,52.42,,False,False,False,False,False,13-12,16,motion,"['jfella', 'chardesty', 'rgross', 'cbrock', 'mzetsch', 'kromard', 'xpayne']","['bvohnoutk', 'wbrandt', 'jklane', 'aroy', 'nvogt', 'tpoletto', 'cjurek']",13,12,2021-08-15-MIN-IND,Q2
tpoletto,14.2,52.42,wbrandt,10.85,59.41,,False,False,False,False,False,13-12,16,motion,"['jfella', 'chardesty', 'rgross', 'cbrock', 'mzetsch', 'kromard', 'xpayne']","['bvohnoutk', 'wbrandt', 'jklane', 'aroy', 'nvogt', 'tpoletto', 'cjurek']",13,12,2021-08-15-MIN-IND,Q2
wbrandt,10.85,59.41,tpoletto,17.55,68.66,,False,False,False,False,False,13-12,16,motion,"['jfella', 'chardesty', 'rgross', 'cbrock', 'mzetsch', 'kromard', 'xpayne']","['bvohnoutk', 'wbrandt', 'jklane', 'aroy', 'nvogt', 'tpoletto', 'cjurek']",13,12,2021-08-15-MIN-IND,Q2
tpoletto,17.55,68.66,cjurek,8.96,89.7,,False,False,False,False,False,13-12,16,motion,"['jfella', 'chardesty', 'rgross', 'cbrock', 'mzetsch', 'kromard', 'xpayne']","['bvohnoutk', 'wbrandt', 'jklane', 'aroy', 'nvogt', 'tpoletto', 'cjurek']",13,12,2021-08-15-MIN-IND,Q2
cjurek,8.96,89.7,wbrandt,7.43,80.53,,False,False,False,False,False,13-12,16,motion,"['jfella', 'chardesty', 'rgross', 'cbrock', 'mzetsch', 'kromard', 'xpayne']","['bvohnoutk', 'wbrandt', 'jklane', 'aroy', 'nvogt', 'tpoletto', 'cjurek']",13,12,2021-08-15-MIN-IND,Q2
wbrandt,7.43,80.53,aroy,-17.78,102.66,,False,False,False,False,True,13-13,16,motion,"['jfella', 'chardesty', 'rgross', 'cbrock', 'mzetsch', 'kromard', 'xpayne']","['bvohnoutk', 'wbrandt', 'jklane', 'aroy', 'nvogt', 'tpoletto', 'cjurek']",13,13,2021-08-15-MIN-IND,Q2
tcarpente,-1.44,46.7,ljacobs,-8.05,110.18,,False,False,False,False,True,14-13,1,pull,"['ljacobs', 'tcarpente', 'rgross', 'cbrock', 'kromard', 'xpayne', 'lconiaris']","['jkittlese', 'rishaque', 'wbrandt', 'cberry', 'cmccutche', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q2
xpayne,-10.92,44.86,tcarpente,-4.64,44.25,,False,False,False,False,False,14-13,720,pull,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
tcarpente,-4.64,44.25,rgross,12.07,59.93,,False,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
rgross,12.07,59.93,cbrock,26.05,80.72,,False,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
cbrock,26.05,80.72,kromard,15.68,82.77,,False,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
kromard,15.68,82.77,cbrock,19.3,75.81,,False,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
cbrock,19.3,75.81,tcarpente,-6.14,70.36,,False,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
tcarpente,-6.14,70.36,xpayne,-22.78,82.77,,False,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
xpayne,-22.78,82.77,tcarpente,-21.01,78.0,,False,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
tcarpente,-21.01,78.0,,-20.4,117.47,ddeclerck,True,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
bmatzuka,6.12,20.02,ddeclerck,-7.44,27.3,,False,False,False,False,False,14-13,720,turnover,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
ddeclerck,-7.44,27.3,bmatzuka,1.45,23.88,,False,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
bmatzuka,1.45,23.88,aroy,12.02,25.19,,False,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
aroy,12.02,25.19,bmatzuka,16.53,30.14,,False,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
bmatzuka,16.53,30.14,bbergmeie,-10.72,45.07,,False,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
bbergmeie,-10.72,45.07,aroy,-3.5,38.88,,False,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
aroy,-3.5,38.88,bbergmeie,8.59,49.58,,False,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
bbergmeie,8.59,49.58,,-2.05,92.4,,True,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
xpayne,-5.94,23.59,kromard,7.02,31.29,,False,False,False,False,False,14-13,720,turnover,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
kromard,7.02,31.29,cbrock,7.7,40.09,,False,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
cbrock,7.7,40.09,tcarpente,12.0,49.9,,False,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
tcarpente,12.0,59.9,lconiaris,-0.89,58.43,,False,False,False,False,False,14-13,720,penalty,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
lconiaris,-0.89,58.43,,-13.3,63.06,ddeclerck,True,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
ddeclerck,17.26,57.81,tthomegre,7.72,60.07,,False,False,False,False,False,14-13,720,turnover,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
tthomegre,7.72,60.07,bmatzuka,1.96,56.86,,False,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
bmatzuka,1.96,56.86,,-8.46,62.76,lconiaris,True,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
tcarpente,12.41,64.9,rgross,14.66,70.02,,False,False,False,False,False,14-13,720,turnover,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
rgross,14.66,70.02,cbrock,8.93,71.79,,False,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
cbrock,8.93,71.79,xpayne,-0.07,67.7,,False,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
xpayne,-0.07,67.7,lconiaris,-13.03,73.5,,False,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
lconiaris,-13.03,73.5,ljacobs,-10.92,82.36,,False,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
ljacobs,-10.92,82.36,xpayne,-11.19,76.43,,False,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
xpayne,-11.19,76.43,ljacobs,-4.98,70.9,,False,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
ljacobs,-4.98,70.9,tcarpente,7.84,82.7,,False,False,False,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
tcarpente,7.84,82.7,kromard,10.29,106.63,,False,False,True,False,False,14-13,720,motion,"['rgross', 'cbrock', 'ljacobs', 'lconiaris', 'kromard', 'tcarpente', 'xpayne']","['bbergmeie', 'cmccutche', 'aroy', 'jkittlese', 'bmatzuka', 'ddeclerck', 'tthomegre']",14,13,2021-08-15-MIN-IND,Q3
jklane,-26.67,19.73,tpoletto,-17.64,20.0,,False,False,False,False,False,14-13,512,timeout,"['nhutton', 'mzetsch', 'tdynes', 'crae', 'jfella', 'chardesty', 'jvenegas']","['wbrandt', 'bvohnoutk', 'cjurek', 'jklane', 'nvogt', 'aroy', 'tpoletto']",14,13,2021-08-15-MIN-IND,Q3
tpoletto,-17.64,20.0,aroy,-20.19,16.01,,False,False,False,False,False,14-13,512,motion,"['nhutton', 'mzetsch', 'tdynes', 'crae', 'jfella', 'chardesty', 'jvenegas']","['wbrandt', 'bvohnoutk', 'cjurek', 'jklane', 'nvogt', 'aroy', 'tpoletto']",14,13,2021-08-15-MIN-IND,Q3
aroy,-20.19,16.01,jklane,-17.2,27.01,,False,False,False,False,False,14-13,512,motion,"['nhutton', 'mzetsch', 'tdynes', 'crae', 'jfella', 'chardesty', 'jvenegas']","['wbrandt', 'bvohnoutk', 'cjurek', 'jklane', 'nvogt', 'aroy', 'tpoletto']",14,13,2021-08-15-MIN-IND,Q3
jklane,-17.2,27.01,tpoletto,-19.39,20.97,,False,False,False,False,False,14-13,512,motion,"['nhutton', 'mzetsch', 'tdynes', 'crae', 'jfella', 'chardesty', 'jvenegas']","['wbrandt', 'bvohnoutk', 'cjurek', 'jklane', 'nvogt', 'aroy', 'tpoletto']",14,13,2021-08-15-MIN-IND,Q3
tpoletto,-19.39,20.97,jklane,-23.61,23.88,,False,False,False,False,False,14-13,512,motion,"['nhutton', 'mzetsch', 'tdynes', 'crae', 'jfella', 'chardesty', 'jvenegas']","['wbrandt', 'bvohnoutk', 'cjurek', 'jklane', 'nvogt', 'aroy', 'tpoletto']",14,13,2021-08-15-MIN-IND,Q3
jklane,-23.61,23.88,tpoletto,-17.64,26.28,,False,False,False,False,False,14-13,512,motion,"['nhutton', 'mzetsch', 'tdynes', 'crae', 'jfella', 'chardesty', 'jvenegas']","['wbrandt', 'bvohnoutk', 'cjurek', 'jklane', 'nvogt', 'aroy', 'tpoletto']",14,13,2021-08-15-MIN-IND,Q3
tpoletto,-17.64,26.28,bvohnoutk,-2.05,39.32,,False,False,False,False,False,14-13,512,motion,"['nhutton', 'mzetsch', 'tdynes', 'crae', 'jfella', 'chardesty', 'jvenegas']","['wbrandt', 'bvohnoutk', 'cjurek', 'jklane', 'nvogt', 'aroy', 'tpoletto']",14,13,2021-08-15-MIN-IND,Q3
bvohnoutk,-2.05,39.32,cjurek,-6.85,87.37,,False,False,False,False,False,14-13,512,motion,"['nhutton', 'mzetsch', 'tdynes', 'crae', 'jfella', 'chardesty', 'jvenegas']","['wbrandt', 'bvohnoutk', 'cjurek', 'jklane', 'nvogt', 'aroy', 'tpoletto']",14,13,2021-08-15-MIN-IND,Q3
cjurek,-6.85,87.37,wbrandt,-2.34,87.23,,False,False,False,False,False,14-13,512,motion,"['nhutton', 'mzetsch', 'tdynes', 'crae', 'jfella', 'chardesty', 'jvenegas']","['wbrandt', 'bvohnoutk', 'cjurek', 'jklane', 'nvogt', 'aroy', 'tpoletto']",14,13,2021-08-15-MIN-IND,Q3
wbrandt,-2.34,87.23,tpoletto,2.47,94.15,,False,False,False,False,False,14-13,512,motion,"['nhutton', 'mzetsch', 'tdynes', 'crae', 'jfella', 'chardesty', 'jvenegas']","['wbrandt', 'bvohnoutk', 'cjurek', 'jklane', 'nvogt', 'aroy', 'tpoletto']",14,13,2021-08-15-MIN-IND,Q3
tpoletto,2.47,94.15,jklane,-4.52,87.88,,False,False,False,False,False,14-13,512,motion,"['nhutton', 'mzetsch', 'tdynes', 'crae', 'jfella', 'chardesty', 'jvenegas']","['wbrandt', 'bvohnoutk', 'cjurek', 'jklane', 'nvogt', 'aroy', 'tpoletto']",14,13,2021-08-15-MIN-IND,Q3
jklane,-4.52,87.88,cjurek,-23.61,105.36,,False,False,False,False,True,14-14,512,motion,"['nhutton', 'mzetsch', 'tdynes', 'crae', 'jfella', 'chardesty', 'jvenegas']","['wbrandt', 'bvohnoutk', 'cjurek', 'jklane', 'nvogt', 'aroy', 'tpoletto']",14,14,2021-08-15-MIN-IND,Q3
